type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
CASH_OUT,273597.07,0,0,1671351.12,1944948.19,1
PAYMENT,815.87,50228,49412.13,0,0,1
PAYMENT,16863.83,0,0,0,0,1
CASH_IN,98068.82,619132,717200.82,71585.02,0,1
CASH_OUT,325524.68,0,0,3629673.07,3955197.75,1
DEBIT,3591.65,1001,0,1794948.6,1798540.25,1
CASH_IN,314153.82,4793,318946.82,1900760.54,1243551.65,1
CASH_OUT,439114.23,12739.67,0,1939498.32,2378612.55,1
CASH_OUT,52485.86,174,0,230005.05,282490.91,1
CASH_OUT,4380.9,0,0,264007.47,268388.37,1
CASH_OUT,24462.22,0,0,1759340.67,1783802.89,1
CASH_IN,215083.27,281240.01,496323.28,1076393.91,861310.65,1
CASH_IN,42845.96,4264721.78,4307567.74,7820466.82,7777620.85,1
CASH_OUT,192200.8,20547,0,1822540.6,2014741.4,1
CASH_IN,21075.04,30477,51552.04,0,0,1
CASH_OUT,77317.75,3029,0,1797395.93,1874713.67,1
CASH_OUT,165650.9,55046,0,0,165650.9,1
CASH_OUT,355146.82,106804,0,0,355146.82,1
DEBIT,4707.16,237,0,209972.31,214679.47,1
CASH_IN,19735.71,363197.64,382933.36,21754.34,2018.63,1
PAYMENT,9914.68,0,0,0,0,1
CASH_IN,54683.56,4340492.4,4395175.96,6092200.79,6037517.23,1
CASH_OUT,122423.08,0,0,171552.32,293975.4,1
CASH_IN,475054.45,1750173.07,2225227.52,6548459.25,6073404.8,1
PAYMENT,2196.71,40274,38077.29,0,0,1
CASH_OUT,10940.17,0,0,72303,83243.17,1
TRANSFER,1038951.64,16578,0,1021023.09,2059974.73,1
PAYMENT,5857.36,82199.04,76341.68,0,0,1
CASH_OUT,94646.4,0,0,633286.32,727932.73,1
CASH_OUT,280994.19,12899,0,2276983.33,2557977.52,1
CASH_OUT,164461.58,217,0,899088.84,1063550.42,1
PAYMENT,15404.75,0,0,0,0,1
CASH_IN,45634.95,21104936.09,21150571.04,86119.1,40484.15,1
TRANSFER,425620.14,15307,0,13975.87,439596.01,1
PAYMENT,18023.29,8144,0,0,0,1
PAYMENT,34727.88,4900,0,0,0,1
CASH_OUT,156985.66,358,0,139742,296727.66,1
CASH_OUT,75424.8,62030.13,0,880135.03,955559.83,1
CASH_IN,15816.29,4044231.8,4060048.09,1557461.01,1541644.72,1
PAYMENT,37313.76,225652.58,188338.83,0,0,1
CASH_OUT,72288.41,578,0,141396.1,213684.52,1
CASH_OUT,66855.38,0,0,1277929.95,1344785.33,1
PAYMENT,11082.79,806,0,0,0,1
PAYMENT,8673.23,22477,13803.77,0,0,1
CASH_OUT,417740.13,280210,0,3214486.98,3632227.11,1
CASH_OUT,199809.54,381,0,410416.67,610226.21,1
CASH_OUT,284484.08,6280,0,0,284484.08,1
CASH_OUT,290889.12,0,0,5717473.93,6008363.05,1
CASH_IN,43041.82,54967,98008.82,74413.53,31371.71,1
CASH_IN,93941.82,5453052.92,5546994.74,332466.74,238524.92,1
PAYMENT,20799.35,50135,29335.65,0,0,1
DEBIT,8668.04,72159,63490.96,1301837.21,1310505.25,1
CASH_OUT,84716.87,0,0,3093977.53,3178694.41,1
PAYMENT,17865.28,0,0,0,0,1
CASH_IN,327304.05,13206.43,340510.48,5343377.05,5254906.03,1
CASH_IN,201421.38,6685618.18,6887039.56,45456468.97,45255047.59,1
CASH_IN,101398.69,21363,122761.69,187995.4,86596.71,1
CASH_OUT,208227.44,4006,0,0,208227.44,1
TRANSFER,81100.22,0,0,1635947.91,1717048.12,1
PAYMENT,1398.52,19790,18391.48,0,0,1
CASH_IN,433008.05,1328366.76,1761374.81,4654123.69,4221115.64,1
PAYMENT,17412.73,14111.1,0,0,0,1
PAYMENT,733.18,13977,13243.82,0,0,1
PAYMENT,8532.56,21118,12585.44,0,0,1
CASH_IN,16404.22,4717664.3,4734068.52,26340.84,9936.62,1
CASH_IN,15782.71,24079,39861.71,0,0,1
CASH_OUT,143165.98,0,0,200770.86,343936.84,1
CASH_OUT,51120.74,0,0,10257545.93,10308666.67,1
CASH_IN,293257.68,7480087.31,7773344.98,547766.75,254509.08,1
CASH_OUT,270018.67,451107.05,181088.38,941958.15,1358624.04,1
CASH_OUT,137056.24,189551.21,52494.97,2876266.94,3013323.18,1
CASH_IN,87801.18,8202334.87,8290136.05,808377.06,720575.88,1
CASH_OUT,283724.57,0,0,4005836.66,4289561.23,1
CASH_IN,295502.35,334077.28,629579.63,474985.05,179482.7,1
CASH_IN,10103.76,20780068.79,20790172.55,75476.59,65372.84,1
PAYMENT,25341.37,137720.19,112378.82,0,0,1
PAYMENT,19774.12,0,0,0,0,1
CASH_IN,138116.85,82208,220324.85,4484886.56,4346769.71,1
TRANSFER,2836209.57,27943,0,27582,2490177.43,1
CASH_OUT,519396.92,10397,0,339189.76,858586.69,1
CASH_OUT,152864.99,0,0,203072.03,355937.02,1
TRANSFER,30257.41,0,0,2405223.37,2435480.78,1
CASH_OUT,507423.71,0,0,1351161.08,1858584.79,1
PAYMENT,13505.65,41570,28064.35,0,0,1
CASH_OUT,19716.57,0,0,1022091.76,1041808.34,1
PAYMENT,7488.82,35265,27776.18,0,0,1
PAYMENT,25960.4,0,0,0,0,1
DEBIT,569.16,72762,72192.84,2095686.23,2096255.39,1
PAYMENT,5078.36,366616.85,361538.49,0,0,1
CASH_OUT,305511.53,0,0,418565.88,724077.41,1
CASH_OUT,248534.1,0,0,377499.62,626033.72,1
CASH_OUT,112902.33,0,0,464475.55,577377.88,1
CASH_IN,294870.86,2316956.25,2611827.11,2997874.39,2703003.53,1
CASH_IN,211705.26,1477909.66,1689614.92,5316411.52,5104706.26,1
PAYMENT,6117.14,0,0,0,0,1
CASH_IN,626835.26,20716,647551.26,0,0,1
PAYMENT,10052.61,0,0,0,0,1
CASH_OUT,134638.75,55549,0,2304740.25,2439378.99,1
PAYMENT,12331.35,0,0,0,0,1
CASH_OUT,163125.52,8988.11,0,2455445.7,2805190.05,1
CASH_OUT,158797.86,332410.06,173612.2,3891832.89,4050630.75,1
CASH_OUT,258360.81,0,0,623972.44,882333.25,1
CASH_IN,127609.56,1396,129005.56,4665899.3,5460439.54,1
PAYMENT,1273.37,0,0,0,0,1
CASH_OUT,236931.77,11910,0,0,236931.77,1
PAYMENT,2871.81,0,0,0,0,1
CASH_IN,237723.54,3136872.32,3374595.85,273532.74,35809.2,1
CASH_OUT,74192.74,0,0,228991.53,303184.28,1
CASH_OUT,289049.63,20765,0,23111.52,316266.75,1
CASH_OUT,141311.05,280336,139024.95,0,141311.05,1
PAYMENT,13178.6,0,0,0,0,1
CASH_OUT,86316.8,21218,0,0,86316.8,1
CASH_IN,371883.18,42082,413965.18,481717.3,109834.12,1
PAYMENT,14021.98,0,0,0,0,1
PAYMENT,11046.24,0,0,0,0,1
CASH_IN,214178.96,303737,517915.96,0,0,1
PAYMENT,6281.72,31784,25502.28,0,0,1
TRANSFER,852140.62,9613,0,1502584.19,2209134.19,1
PAYMENT,13745.45,69418.48,55673.02,0,0,1
DEBIT,1673.98,29897,28223.02,127103.51,128777.49,1
PAYMENT,5423.62,0,0,0,0,1
CASH_OUT,295130.54,53519,0,0,295130.54,1
PAYMENT,6247.88,68400.12,62152.23,0,0,1
CASH_IN,183359.5,2526096.43,2709455.93,1173170.46,762973.35,1
CASH_IN,5685.98,16121,21806.98,309350.25,303664.27,1
CASH_OUT,180318.36,107497,0,4013882.96,4194201.32,1
CASH_OUT,209329.31,0,0,1444823.69,1654152.99,1
CASH_IN,340999.14,12983819.83,13324818.96,2621895.91,2280896.77,1
PAYMENT,5929.63,17571,11641.37,0,0,1
CASH_IN,311061.33,615002.55,926063.88,560201.16,249139.84,1
PAYMENT,9556.18,0,0,0,0,1
TRANSFER,336657.84,0,0,1165790.88,1502448.72,1
CASH_IN,178971.18,321935.4,500906.58,901687.57,722716.39,1
PAYMENT,23315.58,14720,0,0,0,1
CASH_OUT,274805.41,22705,0,2089585.87,2364391.28,1
PAYMENT,12123.73,0,0,0,0,1
CASH_IN,264967.83,10802,275769.83,9518402.65,9253434.81,1
CASH_OUT,101038.96,11353.08,0,3672707.5,3773746.46,1
CASH_IN,42957.42,8091693.39,8134650.81,5295247.66,5252290.24,1
CASH_OUT,376985.8,51703,0,214978.36,591964.15,1
CASH_IN,34444.07,9917,44361.07,502487.89,468043.82,1
CASH_OUT,7153.54,0,0,469366.48,476520.02,1
CASH_IN,152397.54,16378,168775.54,104432.7,0,1
CASH_OUT,127469.39,0,0,321750.15,449219.53,1
PAYMENT,3846.79,30157,26310.21,0,0,1
TRANSFER,291595.87,19905,0,8928801.88,9220397.75,1
CASH_IN,88753.38,110,88863.38,0,0,1
CASH_IN,371739.5,23672,395411.5,0,0,1
CASH_OUT,13530.49,101661,88130.51,10031.09,23561.59,1
PAYMENT,22225.84,0,0,0,0,1
PAYMENT,49653.11,0,0,0,0,1
CASH_OUT,182135.83,28285,0,3828.14,185963.97,1
PAYMENT,2497.19,16764.91,14267.73,0,0,1
CASH_OUT,249090.02,19891,0,0,249090.02,1
CASH_OUT,39688.63,0,0,70653.2,110341.83,1
PAYMENT,7029.74,17694.58,10664.84,0,0,1
CASH_IN,176472.93,41302,217774.93,5925555.06,5749082.14,1
CASH_OUT,38250.56,0,0,1106350.36,1144600.92,1
TRANSFER,345213.86,0,0,1633885.99,1979099.85,1
PAYMENT,3419.48,0,0,0,0,1
CASH_OUT,3236.32,511756,508519.68,60665.16,63901.48,1
CASH_IN,9357.15,3291503.9,3300861.06,21905.79,12548.64,1
CASH_IN,208524.43,30059,238583.43,4178850.81,3970326.39,1
PAYMENT,4271.56,0,0,0,0,1
PAYMENT,17933.07,16318,0,0,0,1
CASH_OUT,153853.12,0,0,349219.37,503072.49,1
CASH_OUT,45257.54,0,0,25476526.26,25521783.8,1
CASH_OUT,457766.57,10565,0,1212334.21,1670100.78,1
CASH_OUT,440405.39,0,0,462771.86,903177.25,1
PAYMENT,5532.07,85749,80216.93,0,0,1
CASH_OUT,158642.09,0,0,602190.43,760832.52,1
PAYMENT,24311.95,0,0,0,0,1
CASH_IN,174712.7,8196,182908.7,0,0,1
CASH_OUT,28757.22,0,0,188421.42,217178.64,1
TRANSFER,2001893.07,5372,0,43278.07,2045171.14,1
CASH_IN,300624.44,6425810.2,6726434.63,7376329.83,7075705.4,1
PAYMENT,3271.03,1271.41,0,0,0,1
TRANSFER,10000000,11760,0,1242855.02,28145851.76,1
TRANSFER,1109034.9,6075,0,216615.21,1325650.12,1
PAYMENT,16126.7,0,0,0,0,1
TRANSFER,831878.75,0,0,9510376.87,11423976.98,1
CASH_IN,1300.45,8221289.75,8222590.2,638675.49,637375.05,1
CASH_OUT,184471.13,490055.42,305584.29,1512436.61,1696907.73,1
CASH_OUT,71959.98,10575,0,0,71959.98,1
CASH_IN,111330.99,14545367.93,14656698.93,5892661.26,6229567.21,1
CASH_OUT,38304.12,0,0,44406.01,82710.13,1
CASH_OUT,127622.76,0,0,1065052.8,1192675.56,1
CASH_IN,198191.88,11656,209847.88,0,0,1
TRANSFER,191392.57,0,0,2617691.77,2809084.34,1
PAYMENT,19221.31,49390,30168.69,0,0,1
CASH_IN,129491.84,2664397.17,2793889.01,437958.2,308466.36,1
PAYMENT,26362.96,174872.97,148510.02,0,0,1
TRANSFER,69886731.3,0,0,151538710.9,221425442.2,1
PAYMENT,2676.84,10927,8250.16,0,0,1
PAYMENT,6927.74,154849,147921.26,0,0,1
CASH_OUT,91697.89,50376,0,3706377.59,3798075.48,1
CASH_IN,119423.88,9355818.24,9475242.12,4630664.37,4511240.49,1
PAYMENT,4330.79,24972,20641.21,0,0,1
CASH_IN,230918.4,7054602.01,7285520.41,420395.76,189477.35,1
CASH_OUT,38451.41,99236,60784.59,1067403.57,1105854.97,1
CASH_OUT,183991.96,15112,0,0,183991.96,1
PAYMENT,29957.19,0,0,0,0,1
CASH_OUT,351773.58,0,0,1123265.4,1475038.98,1
CASH_OUT,307072,0,0,2153314.3,2460386.3,1
CASH_OUT,79087.93,0,0,370228.52,449316.45,1
CASH_OUT,8347.32,31095,22747.68,1226647.05,1234994.36,1
CASH_OUT,302885.97,0,0,4725405.1,5028291.07,1
PAYMENT,6005.97,0,0,0,0,1
CASH_OUT,414835.67,0,0,490851.47,905687.14,1
PAYMENT,6035.11,705198,699162.89,0,0,1
CASH_IN,489044.26,90248,579292.26,746499.1,257454.84,1
CASH_OUT,210016.31,0,0,2216774.38,2426790.69,1
CASH_OUT,306082.96,0,0,8696162.2,9002245.16,1
CASH_IN,46314.89,287,46601.89,0,0,1
TRANSFER,197261.55,101233,0,0,197261.55,1
PAYMENT,7499.47,0,0,0,0,1
PAYMENT,2214.55,142230.57,140016.02,0,0,1
CASH_OUT,118241.35,90537,0,2713841.89,2832083.23,1
CASH_IN,17280.27,149765,167045.27,11473.24,0,1
TRANSFER,2340798.55,694871,0,374295.44,2715093.99,1
PAYMENT,25814.01,171866.28,146052.28,0,0,1
CASH_IN,372119.51,983,373102.51,5057158.5,4685038.99,1
PAYMENT,783.56,192254,191470.44,0,0,1
CASH_OUT,185054.49,319231.23,134176.74,225671.66,410726.14,1
CASH_OUT,217961.62,296844.15,78882.53,418200.85,636162.47,1
PAYMENT,29169.74,0,0,0,0,1
CASH_OUT,88807.66,65557,0,0,151072.98,1
PAYMENT,1255.28,14707,13451.72,0,0,1
PAYMENT,44893.58,18029.56,0,0,0,1
DEBIT,4905.12,21790,16884.88,1039028.02,1043933.14,1
CASH_IN,63158.61,281396.61,344555.22,2320401.81,2257243.2,1
PAYMENT,9989.78,0,0,0,0,1
CASH_IN,227511.95,1102116.34,1329628.29,1217862.38,990350.43,1
CASH_OUT,2821.83,0,0,32842.01,35663.84,1
CASH_IN,186264.64,6021017.73,6207282.37,279614.14,93349.5,1
PAYMENT,969.26,65563,64593.74,0,0,1
PAYMENT,1429.93,8238,6808.07,0,0,1
CASH_OUT,444793.28,0,0,508986,1163746.15,1
PAYMENT,3087.48,0,0,0,0,1
TRANSFER,7575693.15,163663,0,944067.91,8519761.06,1
PAYMENT,744.68,4553,3808.32,0,0,1
CASH_OUT,210074.88,40219,0,214139.62,424214.51,1
PAYMENT,8138.13,0,0,0,0,1
PAYMENT,44999.08,0,0,0,0,1
CASH_OUT,76659.73,0,0,759137.98,835797.71,1
PAYMENT,24788.34,1236,0,0,0,1
PAYMENT,2804.53,182,0,0,0,1
PAYMENT,31695.82,107989,76293.18,0,0,1
CASH_OUT,222972.27,518316,295343.73,0,222972.27,1
PAYMENT,3814.36,10313,6498.64,0,0,1
CASH_OUT,225327.35,24969,0,445537.06,670864.41,1
CASH_OUT,393712.12,30194,0,0,393712.12,1
CASH_OUT,32065.88,0,0,444612.87,476678.74,1
CASH_IN,27057.86,7245942.35,7273000.21,6414193.29,6387135.43,1
PAYMENT,6.98,80765,80758.02,0,0,1
PAYMENT,23921.16,41255.24,17334.08,0,0,1
CASH_OUT,8818.24,5820,0,5788014.02,5796832.26,1
CASH_IN,296393.73,3895321.26,4191714.99,679957.43,383563.7,1
PAYMENT,8653.99,0,0,0,0,1
TRANSFER,522896,0,0,7079816.2,7602712.21,1
CASH_OUT,157755.24,0,0,4542239.93,4699995.17,1
PAYMENT,20051.82,0,0,0,0,1
PAYMENT,18379.83,0,0,0,0,1
CASH_OUT,46135.88,8035,0,120586.98,166722.86,1
CASH_OUT,64338.14,20922,0,0,64338.14,1
CASH_OUT,118045.07,0,0,607753.09,725798.16,1
PAYMENT,12253.6,10977,0,0,0,1
PAYMENT,3675.63,6155,2479.37,0,0,1
CASH_OUT,68447.52,161084.46,92636.94,271424.84,339872.36,1
CASH_OUT,189183,0,0,1408571.41,1597754.42,1
CASH_OUT,385850.98,7562.44,0,2935496.75,3321347.73,1
PAYMENT,11888.64,15081,3192.36,0,0,1
CASH_IN,157334.27,23236600.07,23393934.34,1441633.7,1284299.42,1
PAYMENT,18721.76,1745,0,0,0,1
PAYMENT,29798.32,39747,9948.68,0,0,1
CASH_OUT,293182.71,51458,0,835225.4,1128408.11,1
TRANSFER,1729628.53,0,0,2105976.88,3835605.4,1
PAYMENT,6758.99,0,0,0,0,1
PAYMENT,8181.12,31670,23488.88,0,0,1
TRANSFER,807998.12,0,0,1610605.9,2924702.18,1
PAYMENT,27040.19,0,0,0,0,1
CASH_OUT,30802,0,0,1014496.85,1045298.86,1
CASH_OUT,112710.54,0,0,227392.86,340103.4,1
CASH_IN,64696.22,45624,110320.22,0,0,1
CASH_OUT,345962.17,10948,0,4352685.46,4698647.62,1
TRANSFER,74961.81,0,0,421500.34,496462.15,1
CASH_IN,359741.25,2728902.18,3088643.44,7867304.49,7507563.24,1
PAYMENT,13586.92,16537.75,2950.83,0,0,1
CASH_IN,433413.96,7228591.25,7662005.2,720695.9,287281.95,1
CASH_OUT,172721.09,643008,470286.91,15237.63,187958.71,1
CASH_OUT,514875.55,51561,0,1891835.05,2406710.6,1
CASH_OUT,325320.32,2047,0,1880130.57,2205450.89,1
TRANSFER,267792.74,1967,0,228853.55,496646.29,1
CASH_OUT,148336.42,49540,0,372243.72,520580.14,1
TRANSFER,732858.43,0,0,929565,1662423.43,1
CASH_OUT,84143.33,0,0,121886.89,206030.21,1
PAYMENT,6533.28,69889,63355.72,0,0,1
PAYMENT,10634.23,0,0,0,0,1
CASH_IN,190443.28,35,190478.28,202636.91,12193.63,1
CASH_OUT,68274.02,0,0,2150367.59,2218641.61,1
CASH_IN,274026.61,100404,374430.61,0,0,1
PAYMENT,8246.23,851,0,0,0,1
CASH_OUT,177293.77,661,0,3166170.03,3343463.8,1
PAYMENT,22527.19,12041.05,0,0,0,1
CASH_OUT,29684.26,0,0,47835.29,77519.55,1
PAYMENT,8637.11,253,0,0,0,1
CASH_OUT,355587.84,3007,0,0,355587.84,1
TRANSFER,507075.18,0,0,3132402.59,3639477.77,1
TRANSFER,257572.8,8483,0,453983.14,711555.94,1
CASH_OUT,73522.27,0,0,232567.62,306089.89,1
TRANSFER,207343.84,0,0,1955472.07,2162815.91,1
PAYMENT,5345.18,0,0,0,0,1
TRANSFER,1399519.64,20167,0,0,1399519.64,1
PAYMENT,15312.61,11929,0,0,0,1
CASH_OUT,116422.72,14342,0,0,183124.27,1
CASH_IN,90733.38,19008,109741.38,0,0,1
CASH_OUT,47446.31,21279,0,530331.63,577777.95,1
CASH_IN,15976.7,19672161.06,19688137.76,988865.89,972889.19,1
CASH_OUT,60503.86,0,0,805560.59,866064.45,1
CASH_OUT,412611.97,61164,0,1075320.06,1487932.03,1
CASH_IN,231202.84,41306,272508.84,71252.82,0,1
PAYMENT,2514.44,635,0,0,0,1
PAYMENT,3470.27,0,0,0,0,1
PAYMENT,2563.34,77358,74794.66,0,0,1
PAYMENT,3815.75,0,0,0,0,1
CASH_OUT,111164.94,22650,0,277172.47,388337.41,1
CASH_OUT,201027.04,107972,0,0,201027.04,1
TRANSFER,42582.84,0,0,375812.36,418395.2,1
PAYMENT,15060.8,598356.66,583295.86,0,0,1
CASH_OUT,148510.94,109702,0,0,148510.94,1
CASH_OUT,24336.55,0,0,1283933.21,1162145.08,1
PAYMENT,3266.68,28846.06,25579.38,0,0,1
CASH_IN,126991.08,30847,157838.08,0,0,1
PAYMENT,157.73,0,0,0,0,1
PAYMENT,16417.05,0,0,0,0,1
CASH_OUT,110725.92,41902,0,2294610.55,2405336.47,1
PAYMENT,9122.57,71003,61880.43,0,0,1
CASH_IN,13098.36,516025.51,529123.87,3150117.87,4521604.78,1
PAYMENT,8603.08,0,0,0,0,1
PAYMENT,12348.61,61537,49188.39,0,0,1
CASH_OUT,314424.43,180,0,12313,0,1
TRANSFER,442299.46,258050,0,1145048.74,1587348.2,1
PAYMENT,393.03,24271,23877.97,0,0,1
PAYMENT,1619.47,31323,29703.53,0,0,1
CASH_OUT,47190.47,0,0,161962.43,209152.9,1
CASH_IN,297682.54,10514,308196.54,0,0,1
CASH_IN,353792.08,11665574.07,12019366.15,1339089.49,985297.41,1
CASH_OUT,160505.48,0,0,332775.77,673974,1
PAYMENT,984.92,0,0,0,0,1
CASH_OUT,51578.89,14564,0,547564.32,599143.2,1
CASH_IN,89280.99,6539383.07,6628664.06,423219.02,333938.03,1
CASH_OUT,275243.07,0,0,3598091.77,3873334.84,1
PAYMENT,21670.35,0,0,0,0,1
CASH_OUT,49900.88,199738,149837.12,0,49900.88,1
PAYMENT,7544.89,14722,7177.11,0,0,1
CASH_IN,280623.74,58020.93,338644.67,2066674.18,1786050.44,1
CASH_OUT,48420.44,31404,0,256916.6,305337.04,1
PAYMENT,7581.07,50273.37,42692.29,0,0,1
CASH_OUT,92307.48,18633,0,0,92307.48,1
PAYMENT,9193.92,35000.82,25806.9,0,0,1
CASH_OUT,332985.87,56296,0,37393.79,223222.6,1
CASH_OUT,19023.09,111,0,1206675.62,1225698.71,1
PAYMENT,21139.89,20361,0,0,0,1
CASH_OUT,282461.67,49811,0,1011449.97,1293911.64,1
CASH_OUT,70499.38,149,0,372981.31,443480.69,1
TRANSFER,1911420.64,0,0,2936725.46,5395977.69,1
TRANSFER,278093.53,0,0,10806173.25,11084266.78,1
PAYMENT,988.65,0,0,0,0,1
CASH_OUT,33185.91,0,0,2522669.81,2555855.72,1
PAYMENT,26222.85,0,0,0,0,1
CASH_IN,105635.18,25464807.07,25570442.26,128618.99,22983.8,1
CASH_OUT,112831.7,578200,465368.3,32060.82,144892.52,1
CASH_IN,137692.94,2774760.73,2912453.67,252837.54,115144.59,1
CASH_OUT,14299.06,0,0,1605884.19,1620183.25,1
CASH_IN,14045.76,186501.54,200547.3,1337186.68,1323140.92,1
CASH_IN,126582.43,12206,138788.43,54549.86,0,1
CASH_IN,297392.54,2291276.71,2588669.25,7066707.4,6769314.86,1
CASH_OUT,506217.25,8280,0,610195.34,830646.61,1
PAYMENT,4001.61,15176,11174.39,0,0,1
CASH_IN,34885.38,11529,46414.38,6979.4,0,1
CASH_OUT,51554.98,162337,110782.02,2099572.17,2151127.15,1
PAYMENT,22066.7,296,0,0,0,1
CASH_IN,149040.59,3407218.84,3556259.43,347593.37,198552.78,1
PAYMENT,3509.37,513044,509534.63,0,0,1
CASH_IN,67277.14,7089701.48,7156978.62,327934.18,260657.03,1
CASH_IN,312998.98,200701,513699.98,363021.95,50022.97,1
PAYMENT,12774.89,515,0,0,0,1
CASH_OUT,185112.75,185820,707.25,149770.46,334883.21,1
TRANSFER,102192.19,0,0,121641.93,223834.12,1
CASH_IN,89263.17,4138732.52,4227995.69,677128.52,587865.35,1
CASH_OUT,114295.86,0,0,1890072.25,2004368.11,1
PAYMENT,5224.86,6175,950.14,0,0,1
CASH_OUT,428553.42,1248,0,275489.41,1261832.96,1
CASH_IN,251416.39,1543800.55,1795216.94,432026.04,180609.64,1
CASH_OUT,64279.82,148986.19,84706.37,8341677.7,8405957.51,1
TRANSFER,72199.34,0,0,1873808.16,1946007.5,1
CASH_OUT,215804.85,0,0,1976272.04,2192076.89,1
PAYMENT,19652.85,21175,1522.15,0,0,1
CASH_OUT,96506.24,0,0,6383247.29,6415237.63,1
PAYMENT,19230.36,63081,43850.64,0,0,1
CASH_IN,268918.86,342313.52,611232.38,1757966.31,1489047.45,1
CASH_OUT,217679.29,193,0,0,217679.29,1
CASH_OUT,70954.19,17194,0,283224.54,354178.73,1
TRANSFER,122497.39,0,0,1732476.63,2274739.29,1
CASH_IN,160482.92,1082,161564.92,445716.09,116507.97,1
PAYMENT,14903.13,0,0,0,0,1
CASH_OUT,51024.54,0,0,184604.77,235629.31,1
TRANSFER,783927.47,0,0,1123973,1907900.48,1
CASH_OUT,170616.04,29788,0,0,170616.04,1
PAYMENT,13713.4,0,0,0,0,1
CASH_IN,75183.14,33517,108700.14,2261480.78,2186297.64,1
CASH_IN,209212.23,6875815.49,7085027.72,1194307.66,985095.43,1
PAYMENT,10284.35,227452.27,217167.92,0,0,1
CASH_IN,363972.98,20245,384217.98,1643464.05,1279491.07,1
PAYMENT,36418.16,298087.35,261669.19,0,0,1
CASH_IN,284425.09,922615.02,1207040.11,993334.28,708909.19,1
CASH_OUT,83694.91,0,0,165211.69,248906.6,1
PAYMENT,767.17,0,0,0,0,1
CASH_OUT,68802.3,166,0,0,68802.3,1
CASH_OUT,242502.64,29992,0,403467.59,645970.24,1
CASH_OUT,158283.33,0,0,606804.27,765087.6,1
CASH_IN,37618.18,1543484.11,1581102.28,289862.06,252243.89,1
CASH_IN,156702.8,2556901.99,2713604.79,158919.74,110288.77,1
PAYMENT,201.46,442838,442636.54,0,0,1
CASH_IN,31574.97,2050519.93,2082094.9,122874.38,91299.41,1
CASH_OUT,518875.55,437,0,5556164.61,6075040.16,1
CASH_OUT,169586.14,0,0,347200.39,516786.53,1
CASH_IN,110452.21,7512123.4,7622575.61,258348.86,147896.65,1
PAYMENT,18075.62,200990.26,182914.64,0,0,1
PAYMENT,19092.67,12903,0,0,0,1
CASH_IN,18156.51,10888178.94,10906335.45,24161.41,6004.9,1
CASH_IN,540692.61,0,540692.61,1111619.62,570927.01,1
CASH_OUT,152741.95,0,0,2572238.73,2724980.68,1
CASH_OUT,15559.33,174169,158609.67,0,15559.33,1
CASH_IN,216255.58,9504,225759.58,0,0,1
PAYMENT,27531.17,0,0,0,0,1
CASH_IN,311874.11,1461459.77,1773333.88,7954267.76,7642393.65,1
PAYMENT,36251.75,0,0,0,0,1
PAYMENT,11543.12,0,0,0,0,1
CASH_IN,234765.55,6292489.98,6527255.54,1119814.39,885048.84,1
CASH_IN,83931,26960,110891,2742375.91,2658444.91,1
PAYMENT,6626.22,0,0,0,0,1
TRANSFER,709733.75,0,0,5100841.7,5810575.45,1
PAYMENT,6333.79,33289,26955.21,0,0,1
CASH_OUT,314801.75,159642,0,0,490072.45,1
CASH_OUT,87495.86,0,0,154828.11,242323.97,1
CASH_OUT,26546.29,0,0,40639.39,67185.67,1
PAYMENT,17606.19,0,0,0,0,1
TRANSFER,35477.26,0,0,79784.13,115261.39,1
CASH_IN,258566.4,906832.33,1165398.73,11469182.68,11210616.28,1
CASH_IN,255606.47,979388,1234994.47,89325.87,0,1
PAYMENT,4928.04,0,0,0,0,1
PAYMENT,6987.49,272717.93,265730.44,0,0,1
CASH_OUT,77349.19,0,0,973130.34,1050479.53,1
CASH_IN,165963.21,4525895.92,4691859.13,4244859.76,5477021.62,1
CASH_OUT,275875.29,178,0,0,275875.29,1
CASH_IN,100324.07,7755496,7855820.06,1800720.19,1700396.12,1
CASH_OUT,103611.64,53495,0,0,103611.64,1
CASH_IN,345869.79,35204,381073.79,565424.97,219555.18,1
CASH_IN,346237.72,744362,1090599.72,0,453196.33,1
TRANSFER,212375.04,64578.59,0,1231253.43,1443628.47,1
PAYMENT,13725.6,100338,86612.4,0,0,1
CASH_OUT,9846.33,9922,75.67,966944.83,976791.16,1
PAYMENT,7354.66,0,0,0,0,1
CASH_OUT,68724.28,0,0,2741340.28,2810064.55,1
CASH_OUT,263612.38,0,0,1509149.93,1772762.32,1
PAYMENT,2102.12,20569,18466.88,0,0,1
CASH_OUT,81333.83,1755,0,340736.14,86552.5,1
CASH_OUT,115466.27,51074.36,0,244979.6,360445.86,1
CASH_OUT,80972.08,0,0,165971.01,246943.09,1
PAYMENT,22328.17,632760.45,610432.27,0,0,1
CASH_OUT,1978.14,0,0,1207672.09,1209650.23,1
CASH_OUT,18247.29,22366,4118.71,0,18247.29,1
CASH_IN,209463.05,45330,254793.05,773253.66,563790.61,1
TRANSFER,1204326.05,0,0,1342872.14,2547198.19,1
CASH_OUT,339513.23,0,0,365821.47,705334.7,1
CASH_OUT,343500.19,0,0,1178034.47,1521534.65,1
PAYMENT,3422.1,0,0,0,0,1
